cogn_load,painlvl,trialtyp,painrating,painrating_validity,nbackresponse,nbackresponse_validyity,numboftargetocc,correctans,trialidx,trialnum,run,blocktype,subjID
0,0,1,37.7604166666667,1,5,1,5,1,3,12,3,5,ncyxh2x44
0,0,1,37.7604166666667,1,4,1,4,1,4,13,3,5,ncyxh2x44
2,1,4,78.3854166666667,1,3,1,4,0,4,14,3,5,ncyxh2x44
2,0,2,39.0625,1,4,1,4,1,4,15,3,5,ncyxh2x44
0,0,1,39.84375,1,5,1,5,1,5,16,3,5,ncyxh2x44
0,1,3,79.6875,1,2,1,2,1,4,17,3,5,ncyxh2x44
0,1,3,87.7604166666667,1,4,1,4,1,5,18,3,5,ncyxh2x44
2,0,2,44.0104166666667,1,3,1,3,1,5,19,3,5,ncyxh2x44
2,1,4,86.1979166666667,1,5,1,5,1,5,20,3,5,ncyxh2x44
2,0,2,23.4375,1,2,1,2,1,1,1,1,7,nd48b2k8f
0,0,1,25.78125,1,2,1,2,1,1,2,1,7,nd48b2k8f
2,1,4,4.16666666666667,1,3,1,3,1,1,3,1,7,nd48b2k8f
0,1,3,16.9270833333333,1,5,1,5,1,1,4,1,7,nd48b2k8f
2,0,2,2.86458333333333,1,5,1,4,0,2,5,1,7,nd48b2k8f
2,1,4,84.375,1,5,1,5,1,2,6,1,7,nd48b2k8f
2,0,2,2.34375,1,3,1,3,1,3,7,1,7,nd48b2k8f
0,0,1,1.30208333333333,1,4,1,4,1,2,8,1,7,nd48b2k8f
0,1,3,90.625,1,2,1,2,1,2,9,1,7,nd48b2k8f
0,0,1,1.04166666666667,1,4,1,4,1,3,10,1,7,nd48b2k8f
0,0,1,7.55208333333333,1,3,1,3,1,4,11,1,7,nd48b2k8f
2,1,4,83.59375,1,3,1,4,0,3,12,1,7,nd48b2k8f
2,1,4,71.875,1,4,1,4,1,4,13,1,7,nd48b2k8f
0,0,1,6.77083333333333,1,4,1,4,1,5,14,1,7,nd48b2k8f
0,1,3,95.5729166666667,1,4,1,4,1,3,15,1,7,nd48b2k8f
0,1,3,91.1458333333333,1,2,1,2,1,4,16,1,7,nd48b2k8f
2,0,2,54.4270833333333,1,5,1,4,0,4,17,1,7,nd48b2k8f
2,0,2,55.7291666666667,1,3,1,3,1,5,18,1,7,nd48b2k8f
0,1,3,92.96875,1,5,1,5,1,5,19,1,7,nd48b2k8f
2,1,4,61.1979166666667,1,3,1,4,0,5,20,1,7,nd48b2k8f
0,0,1,76.3020833333333,1,4,1,4,1,1,1,2,1,nd48b2k8f
0,0,1,54.4270833333333,1,2,1,2,1,2,2,2,1,nd48b2k8f
0,1,3,57.03125,1,4,1,4,1,1,3,2,1,nd48b2k8f
2,1,4,72.65625,1,4,1,4,1,1,4,2,1,nd48b2k8f
0,0,1,25.5208333333333,1,4,1,4,1,3,5,2,1,nd48b2k8f
0,1,3,89.5833333333333,1,3,1,3,1,2,6,2,1,nd48b2k8f
2,0,2,3.125,1,4,1,3,0,1,7,2,1,nd48b2k8f
2,1,4,91.6666666666667,1,4,1,2,0,2,8,2,1,nd48b2k8f
2,1,4,75.2604166666667,1,5,1,5,1,3,9,2,1,nd48b2k8f
2,0,2,9.63541666666667,1,4,1,3,0,2,10,2,1,nd48b2k8f
0,1,3,97.9166666666667,1,2,1,2,1,3,11,2,1,nd48b2k8f
2,1,4,89.3229166666667,1,4,1,5,0,4,12,2,1,nd48b2k8f
2,0,2,-0,1,5,1,3,0,3,13,2,1,nd48b2k8f
0,0,1,5.20833333333333,1,5,1,5,1,4,14,2,1,nd48b2k8f
0,1,3,93.2291666666667,1,4,1,4,1,4,15,2,1,nd48b2k8f
2,1,4,66.6666666666667,1,3,1,4,0,5,16,2,1,nd48b2k8f
0,0,1,-0,1,3,1,4,0,5,17,2,1,nd48b2k8f
0,1,3,98.4375,1,4,1,4,1,5,18,2,1,nd48b2k8f
2,0,2,7.55208333333333,1,4,1,4,1,4,19,2,1,nd48b2k8f
2,0,2,3.90625,1,5,1,5,1,5,20,2,1,nd48b2k8f
0,0,1,93.2291666666667,1,3,1,2,0,1,1,3,10,nd48b2k8f
0,1,3,26.3020833333333,1,4,1,4,1,1,2,3,10,nd48b2k8f
2,1,4,25,1,5,1,4,0,1,3,3,10,nd48b2k8f
2,0,2,2.60416666666667,1,3,1,2,0,1,4,3,10,nd48b2k8f
2,1,4,3.38541666666667,1,3,1,2,0,2,5,3,10,nd48b2k8f
0,1,3,46.875,1,3,1,3,1,2,6,3,10,nd48b2k8f
2,0,2,9.11458333333333,1,2,1,3,0,2,7,3,10,nd48b2k8f
2,0,2,5.20833333333333,1,3,1,5,0,3,8,3,10,nd48b2k8f
2,1,4,67.7083333333333,1,3,1,3,1,3,9,3,10,nd48b2k8f
0,1,3,73.6979166666667,1,3,1,3,1,3,10,3,10,nd48b2k8f
0,0,1,45.5729166666667,1,4,1,4,1,2,11,3,10,nd48b2k8f
2,1,4,71.6145833333333,1,3,1,3,1,4,12,3,10,nd48b2k8f
0,1,3,77.6041666666667,1,3,1,3,1,4,13,3,10,nd48b2k8f
2,0,2,22.3958333333333,1,4,1,2,0,4,14,3,10,nd48b2k8f
2,1,4,87.7604166666667,1,2,1,2,1,5,15,3,10,nd48b2k8f
2,0,2,7.55208333333333,1,4,1,5,0,5,16,3,10,nd48b2k8f
0,0,1,12.7604166666667,1,4,1,4,1,3,17,3,10,nd48b2k8f
0,1,3,94.7916666666667,1,4,1,4,1,5,18,3,10,nd48b2k8f
0,0,1,3.90625,1,5,1,5,1,4,19,3,10,nd48b2k8f
0,0,1,16.1458333333333,1,4,1,4,1,5,20,3,10,nd48b2k8f
0,0,1,57.2916666666667,1,5,1,5,1,1,1,1,1,ndg47kzx3
0,0,1,32.5520833333333,1,4,1,4,1,2,2,1,1,ndg47kzx3
0,1,3,37.5,1,4,1,4,1,1,3,1,1,ndg47kzx3
2,1,4,41.6666666666667,1,2,1,4,0,1,4,1,1,ndg47kzx3
0,0,1,42.7083333333333,1,4,1,4,1,3,5,1,1,ndg47kzx3
0,1,3,57.03125,1,4,1,3,0,2,6,1,1,ndg47kzx3
2,0,2,38.0208333333333,1,4,1,3,0,1,7,1,1,ndg47kzx3
2,1,4,54.9479166666667,1,3,1,3,1,2,8,1,1,ndg47kzx3
2,1,4,55.9895833333333,1,2,1,2,1,3,9,1,1,ndg47kzx3
2,0,2,42.96875,1,2,1,4,0,2,10,1,1,ndg47kzx3
0,1,3,64.0625,1,3,1,3,1,3,11,1,1,ndg47kzx3
2,1,4,64.3229166666667,1,3,1,5,0,4,12,1,1,ndg47kzx3
2,0,2,40.3645833333333,1,4,1,4,1,3,13,1,1,ndg47kzx3
0,0,1,34.1145833333333,1,4,1,4,1,4,14,1,1,ndg47kzx3
0,1,3,78.125,1,5,1,5,1,4,15,1,1,ndg47kzx3
2,1,4,64.0625,1,2,1,3,0,5,16,1,1,ndg47kzx3
0,0,1,40.625,1,4,1,4,1,5,17,1,1,ndg47kzx3
0,1,3,68.2291666666667,1,2,1,2,1,5,18,1,1,ndg47kzx3
2,0,2,40.3645833333333,1,2,1,5,0,4,19,1,1,ndg47kzx3
2,0,2,35.6770833333333,1,2,1,3,0,5,20,1,1,ndg47kzx3
2,0,2,64.5833333333333,1,2,1,2,1,1,1,2,7,ndg47kzx3
0,0,1,39.3229166666667,1,4,1,4,1,1,2,2,7,ndg47kzx3
2,1,4,70.5729166666667,1,4,1,4,1,1,3,2,7,ndg47kzx3
0,1,3,77.34375,1,5,1,5,1,1,4,2,7,ndg47kzx3
2,0,2,39.0625,1,5,1,5,1,2,5,2,7,ndg47kzx3
2,1,4,69.2708333333333,1,2,1,3,0,2,6,2,7,ndg47kzx3
2,0,2,41.40625,1,2,1,2,1,3,7,2,7,ndg47kzx3
0,0,1,35.9375,1,5,1,5,1,2,8,2,7,ndg47kzx3
0,1,3,70.8333333333333,1,4,1,3,0,2,9,2,7,ndg47kzx3
0,0,1,34.6354166666667,1,4,1,3,0,3,10,2,7,ndg47kzx3
0,0,1,33.59375,1,3,1,3,1,4,11,2,7,ndg47kzx3
2,1,4,44.53125,1,2,1,2,1,3,12,2,7,ndg47kzx3
2,1,4,66.9270833333333,1,4,1,2,0,4,13,2,7,ndg47kzx3
0,0,1,38.8020833333333,1,3,1,4,0,5,14,2,7,ndg47kzx3
0,1,3,67.96875,1,2,1,2,1,3,15,2,7,ndg47kzx3
0,1,3,71.09375,1,3,1,3,1,4,16,2,7,ndg47kzx3
2,0,2,39.3229166666667,1,4,1,4,1,4,17,2,7,ndg47kzx3
2,0,2,44.0104166666667,1,0,1,4,0,5,18,2,7,ndg47kzx3
0,1,3,81.25,1,4,1,4,1,5,19,2,7,ndg47kzx3
2,1,4,71.09375,1,4,1,4,1,5,20,2,7,ndg47kzx3
0,0,1,58.0729166666667,1,5,1,5,1,1,1,3,3,ndg47kzx3
0,0,1,38.0208333333333,1,4,1,4,1,2,2,3,3,ndg47kzx3
0,1,3,57.5520833333333,1,2,1,2,1,1,3,3,3,ndg47kzx3
2,1,4,67.1875,1,2,1,4,0,1,4,3,3,ndg47kzx3
2,0,2,44.2708333333333,1,3,1,5,0,1,5,3,3,ndg47kzx3
0,1,3,74.4791666666667,1,3,1,3,1,2,6,3,3,ndg47kzx3
2,1,4,66.6666666666667,1,4,1,3,0,2,7,3,3,ndg47kzx3
2,0,2,41.9270833333333,1,3,1,5,0,2,8,3,3,ndg47kzx3
0,0,1,32.2916666666667,1,5,1,5,1,3,9,3,3,ndg47kzx3
2,1,4,71.875,1,2,1,4,0,3,10,3,3,ndg47kzx3
0,0,1,26.8229166666667,1,5,1,5,1,4,11,3,3,ndg47kzx3
2,0,2,36.71875,1,3,1,3,1,3,12,3,3,ndg47kzx3
0,1,3,85.4166666666667,1,5,1,5,1,3,13,3,3,ndg47kzx3
0,1,3,72.65625,1,4,1,4,1,4,14,3,3,ndg47kzx3
2,0,2,33.3333333333333,1,1,1,2,0,4,15,3,3,ndg47kzx3
2,1,4,71.6145833333333,1,3,1,5,0,4,16,3,3,ndg47kzx3
0,0,1,32.2916666666667,1,3,1,3,1,5,17,3,3,ndg47kzx3
2,0,2,37.2395833333333,1,1,1,3,0,5,18,3,3,ndg47kzx3
2,1,4,76.3020833333333,1,2,1,4,0,5,19,3,3,ndg47kzx3
0,1,3,76.0416666666667,1,4,1,4,1,5,20,3,3,ndg47kzx3
2,0,2,16.9270833333333,1,2,1,3,0,1,1,1,7,nfcfcyq9f
0,0,1,-0,1,2,1,2,1,1,2,1,7,nfcfcyq9f
2,1,4,44.0104166666667,1,4,1,5,0,1,3,1,7,nfcfcyq9f
0,1,3,55.7291666666667,1,2,1,2,1,1,4,1,7,nfcfcyq9f
2,0,2,-0,1,3,1,3,1,2,5,1,7,nfcfcyq9f
2,1,4,-0,1,3,1,5,0,2,6,1,7,nfcfcyq9f
2,0,2,-0,1,4,1,4,1,3,7,1,7,nfcfcyq9f
0,0,1,-0,1,3,1,3,1,2,8,1,7,nfcfcyq9f
0,1,3,57.03125,1,2,1,2,1,2,9,1,7,nfcfcyq9f
0,0,1,-0,1,2,1,2,1,3,10,1,7,nfcfcyq9f
0,0,1,-0,1,3,1,3,1,4,11,1,7,nfcfcyq9f
2,1,4,60.9375,1,5,1,5,1,3,12,1,7,nfcfcyq9f
2,1,4,7.55208333333333,1,4,1,4,1,4,13,1,7,nfcfcyq9f
0,0,1,-0,1,3,1,3,1,5,14,1,7,nfcfcyq9f
0,1,3,69.53125,1,5,1,5,1,3,15,1,7,nfcfcyq9f
0,1,3,6.77083333333333,1,3,1,3,1,4,16,1,7,nfcfcyq9f
2,0,2,5.46875,1,4,1,4,1,4,17,1,7,nfcfcyq9f
2,0,2,-0,1,5,1,5,1,5,18,1,7,nfcfcyq9f
0,1,3,78.90625,1,4,1,4,1,5,19,1,7,nfcfcyq9f
2,1,4,60.4166666666667,1,3,1,3,1,5,20,1,7,nfcfcyq9f
2,1,4,96.3541666666667,1,3,1,2,0,1,1,2,8,nfcfcyq9f
0,0,1,72.9166666666667,1,5,1,5,1,1,2,2,8,nfcfcyq9f
0,1,3,73.4375,1,5,1,5,1,1,3,2,8,nfcfcyq9f
0,1,3,69.7916666666667,1,3,1,3,1,2,4,2,8,nfcfcyq9f
0,0,1,6.77083333333333,1,4,1,4,1,2,5,2,8,nfcfcyq9f
2,1,4,55.9895833333333,1,2,1,2,1,2,6,2,8,nfcfcyq9f
2,0,2,55.2083333333333,1,4,1,3,0,1,7,2,8,nfcfcyq9f
2,0,2,5.46875,1,3,1,4,0,2,8,2,8,nfcfcyq9f
2,1,4,70.3125,1,3,1,3,1,3,9,2,8,nfcfcyq9f
0,0,1,55.9895833333333,1,5,1,5,1,3,10,2,8,nfcfcyq9f
2,0,2,4.42708333333333,1,3,1,3,1,3,11,2,8,nfcfcyq9f
0,1,3,76.3020833333333,1,4,1,4,1,3,12,2,8,nfcfcyq9f
0,0,1,4.94791666666667,1,5,1,5,1,4,13,2,8,nfcfcyq9f
2,0,2,32.2916666666667,1,3,1,4,0,4,14,2,8,nfcfcyq9f
0,1,3,55.2083333333333,1,5,1,5,1,4,15,2,8,nfcfcyq9f
0,1,3,60.9375,1,3,1,3,1,5,16,2,8,nfcfcyq9f
0,0,1,59.1145833333333,1,3,1,3,1,5,17,2,8,nfcfcyq9f
2,1,4,61.9791666666667,1,3,1,3,1,4,18,2,8,nfcfcyq9f
2,1,4,61.9791666666667,1,2,1,4,0,5,19,2,8,nfcfcyq9f
2,0,2,4.42708333333333,1,5,1,5,1,5,20,2,8,nfcfcyq9f
0,0,1,55.7291666666667,1,2,1,2,1,1,1,3,5,nfcfcyq9f
2,1,4,55.7291666666667,1,2,1,3,0,1,2,3,5,nfcfcyq9f
2,0,2,8.85416666666667,1,2,1,2,1,1,3,3,5,nfcfcyq9f
2,0,2,10.9375,1,4,1,4,1,2,4,3,5,nfcfcyq9f
2,1,4,58.59375,1,3,1,4,0,2,5,3,5,nfcfcyq9f
0,1,3,60.6770833333333,1,4,1,4,1,1,6,3,5,nfcfcyq9f
2,0,2,6.51041666666667,1,3,1,2,0,3,7,3,5,nfcfcyq9f
0,1,3,54.9479166666667,1,5,1,5,1,2,8,3,5,nfcfcyq9f
0,0,1,62.7604166666667,1,3,1,3,1,2,9,3,5,nfcfcyq9f
2,1,4,69.7916666666667,1,2,1,3,0,3,10,3,5,nfcfcyq9f
0,1,3,79.9479166666667,1,5,1,5,1,3,11,3,5,nfcfcyq9f
0,0,1,56.5104166666667,1,4,1,5,0,3,12,3,5,nfcfcyq9f
0,0,1,13.5416666666667,1,4,1,4,1,4,13,3,5,nfcfcyq9f
2,1,4,64.0625,1,3,1,5,0,4,14,3,5,nfcfcyq9f
2,0,2,15.8854166666667,1,0,1,2,0,4,15,3,5,nfcfcyq9f
0,0,1,9.11458333333333,1,4,1,4,1,5,16,3,5,nfcfcyq9f
0,1,3,67.7083333333333,1,4,1,4,1,4,17,3,5,nfcfcyq9f
0,1,3,81.7708333333333,1,5,1,5,1,5,18,3,5,nfcfcyq9f
2,0,2,28.3854166666667,1,3,1,3,1,5,19,3,5,nfcfcyq9f
2,1,4,58.59375,1,2,1,3,0,5,20,3,5,nfcfcyq9f
0,1,3,55.7291666666667,1,4,1,4,1,1,1,1,2,ng5hanbbj
0,0,1,46.6145833333333,1,3,1,3,1,1,2,1,2,ng5hanbbj
0,0,1,44.2708333333333,1,3,1,3,1,2,3,1,2,ng5hanbbj
0,1,3,65.625,1,4,1,4,1,2,4,1,2,ng5hanbbj
2,1,4,60.9375,1,3,1,4,0,1,5,1,2,ng5hanbbj
2,0,2,37.2395833333333,1,2,1,3,0,1,6,1,2,ng5hanbbj
2,1,4,58.3333333333333,1,3,1,4,0,2,7,1,2,ng5hanbbj
0,1,3,71.3541666666667,1,5,1,5,1,3,8,1,2,ng5hanbbj
0,0,1,50,1,3,1,3,1,3,9,1,2,ng5hanbbj
2,1,4,60.4166666666667,1,3,1,2,0,3,10,1,2,ng5hanbbj
2,0,2,44.2708333333333,1,5,1,5,1,2,11,1,2,ng5hanbbj
2,0,2,50,1,3,1,4,0,3,12,1,2,ng5hanbbj
0,1,3,84.6354166666667,1,5,1,5,1,4,13,1,2,ng5hanbbj
2,0,2,45.0520833333333,1,3,1,5,0,4,14,1,2,ng5hanbbj
0,1,3,89.5833333333333,1,2,1,2,1,5,15,1,2,ng5hanbbj
2,1,4,72.9166666666667,1,4,1,5,0,4,16,1,2,ng5hanbbj
0,0,1,69.0104166666667,1,4,1,4,1,4,17,1,2,ng5hanbbj
0,0,1,56.5104166666667,1,2,1,2,1,5,18,1,2,ng5hanbbj
2,1,4,60.9375,1,3,1,2,0,5,19,1,2,ng5hanbbj
2,0,2,45.8333333333333,1,3,1,5,0,5,20,1,2,ng5hanbbj
0,0,1,56.25,1,3,1,3,1,1,1,2,1,ng5hanbbj
0,0,1,50,1,3,1,3,1,2,2,2,1,ng5hanbbj
0,1,3,54.9479166666667,1,5,1,5,1,1,3,2,1,ng5hanbbj
2,1,4,64.3229166666667,1,3,1,4,0,1,4,2,1,ng5hanbbj
0,0,1,28.6458333333333,1,4,1,5,0,3,5,2,1,ng5hanbbj
0,1,3,64.84375,1,3,1,3,1,2,6,2,1,ng5hanbbj
2,0,2,50,1,4,1,5,0,1,7,2,1,ng5hanbbj
2,1,4,68.75,1,2,1,2,1,2,8,2,1,ng5hanbbj
2,1,4,60.9375,1,2,1,3,0,3,9,2,1,ng5hanbbj
2,0,2,50,1,2,1,2,1,2,10,2,1,ng5hanbbj
0,1,3,83.59375,1,4,1,4,1,3,11,2,1,ng5hanbbj
2,1,4,67.7083333333333,1,3,1,2,0,4,12,2,1,ng5hanbbj
2,0,2,61.9791666666667,1,3,1,2,0,3,13,2,1,ng5hanbbj
0,0,1,50,1,3,1,3,1,4,14,2,1,ng5hanbbj
0,1,3,86.4583333333333,1,3,1,3,1,4,15,2,1,ng5hanbbj
2,1,4,73.9583333333333,1,4,1,3,0,5,16,2,1,ng5hanbbj
0,0,1,69.0104166666667,1,4,1,4,1,5,17,2,1,ng5hanbbj
0,1,3,76.3020833333333,1,3,1,3,1,5,18,2,1,ng5hanbbj
2,0,2,58.0729166666667,1,3,1,4,0,4,19,2,1,ng5hanbbj
2,0,2,66.6666666666667,1,3,1,5,0,5,20,2,1,ng5hanbbj
0,0,1,50,1,3,1,3,1,1,1,3,5,ng5hanbbj
2,1,4,50,1,2,1,2,1,1,2,3,5,ng5hanbbj
2,0,2,36.1979166666667,1,3,1,4,0,1,3,3,5,ng5hanbbj
2,0,2,28.90625,1,2,1,4,0,2,4,3,5,ng5hanbbj
2,1,4,62.7604166666667,1,5,1,4,0,2,5,3,5,ng5hanbbj
0,1,3,62.7604166666667,1,3,1,3,1,1,6,3,5,ng5hanbbj
2,0,2,50,1,3,1,4,0,3,7,3,5,ng5hanbbj
0,1,3,82.03125,1,2,1,2,1,2,8,3,5,ng5hanbbj
0,0,1,58.8541666666667,1,4,1,4,1,2,9,3,5,ng5hanbbj
2,1,4,57.2916666666667,1,4,1,5,0,3,10,3,5,ng5hanbbj
0,1,3,63.28125,1,5,1,5,1,3,11,3,5,ng5hanbbj
0,0,1,71.3541666666667,1,4,1,4,1,3,12,3,5,ng5hanbbj
0,0,1,67.4479166666667,1,2,1,2,1,4,13,3,5,ng5hanbbj
2,1,4,53.90625,1,3,1,3,1,4,14,3,5,ng5hanbbj
2,0,2,36.4583333333333,1,3,1,3,1,4,15,3,5,ng5hanbbj
0,0,1,67.7083333333333,1,3,1,3,1,5,16,3,5,ng5hanbbj
0,1,3,90.8854166666667,1,5,1,5,1,4,17,3,5,ng5hanbbj
0,1,3,86.1979166666667,1,4,1,4,1,5,18,3,5,ng5hanbbj
2,0,2,66.6666666666667,1,4,1,4,1,5,19,3,5,ng5hanbbj
2,1,4,73.1770833333333,1,3,1,4,0,5,20,3,5,ng5hanbbj
0,0,1,73.1770833333333,1,3,1,3,1,1,1,1,3,ngnxd2q49
0,0,1,9.375,1,5,1,5,1,2,2,1,3,ngnxd2q49
0,1,3,66.6666666666667,1,3,1,3,1,1,3,1,3,ngnxd2q49
2,1,4,50,1,4,1,2,0,1,4,1,3,ngnxd2q49
2,0,2,11.4583333333333,1,3,1,3,1,1,5,1,3,ngnxd2q49
0,1,3,86.1979166666667,1,5,1,5,1,2,6,1,3,ngnxd2q49
2,1,4,76.5625,1,5,1,5,1,2,7,1,3,ngnxd2q49
2,0,2,50,1,3,1,3,1,2,8,1,3,ngnxd2q49
0,0,1,19.0104166666667,1,4,1,4,1,3,9,1,3,ngnxd2q49
2,1,4,83.8541666666667,1,2,1,2,1,3,10,1,3,ngnxd2q49
0,0,1,61.1979166666667,1,4,1,4,1,4,11,1,3,ngnxd2q49
2,0,2,56.5104166666667,1,5,1,5,1,3,12,1,3,ngnxd2q49
0,1,3,74.4791666666667,1,2,1,2,1,3,13,1,3,ngnxd2q49
0,1,3,68.2291666666667,1,3,1,3,1,4,14,1,3,ngnxd2q49
2,0,2,56.7708333333333,1,4,1,4,1,4,15,1,3,ngnxd2q49
2,1,4,78.90625,1,5,1,5,1,4,16,1,3,ngnxd2q49
0,0,1,14.84375,1,1,1,3,0,5,17,1,3,ngnxd2q49
2,0,2,4.94791666666667,1,3,1,3,1,5,18,1,3,ngnxd2q49
2,1,4,61.4583333333333,1,4,1,4,1,5,19,1,3,ngnxd2q49
0,1,3,64.84375,1,3,1,4,0,5,20,1,3,ngnxd2q49
2,1,4,80.9895833333333,1,3,1,3,1,1,1,2,8,ngnxd2q49
0,0,1,60.6770833333333,1,3,1,3,1,1,2,2,8,ngnxd2q49
0,1,3,76.0416666666667,1,4,1,4,1,1,3,2,8,ngnxd2q49
0,1,3,68.75,1,4,1,4,1,2,4,2,8,ngnxd2q49
0,0,1,41.9270833333333,1,2,1,2,1,2,5,2,8,ngnxd2q49
2,1,4,80.46875,1,3,1,3,1,2,6,2,8,ngnxd2q49
2,0,2,13.8020833333333,1,2,1,2,1,1,7,2,8,ngnxd2q49
2,0,2,0.260416666666667,1,4,1,4,1,2,8,2,8,ngnxd2q49
2,1,4,78.6458333333333,1,4,1,4,1,3,9,2,8,ngnxd2q49
0,0,1,-0,1,4,1,4,1,3,10,2,8,ngnxd2q49
2,0,2,5.46875,1,3,1,5,0,3,11,2,8,ngnxd2q49
0,1,3,77.8645833333333,1,2,1,2,1,3,12,2,8,ngnxd2q49
0,0,1,56.25,1,5,1,5,1,4,13,2,8,ngnxd2q49
2,0,2,50,1,5,1,5,1,4,14,2,8,ngnxd2q49
0,1,3,79.4270833333333,1,5,1,5,1,4,15,2,8,ngnxd2q49
0,1,3,76.3020833333333,1,3,1,4,0,5,16,2,8,ngnxd2q49
0,0,1,64.3229166666667,1,3,1,2,0,5,17,2,8,ngnxd2q49
2,1,4,77.0833333333333,1,2,1,2,1,4,18,2,8,ngnxd2q49
2,1,4,76.5625,1,2,1,2,1,5,19,2,8,ngnxd2q49
2,0,2,56.5104166666667,1,3,1,2,0,5,20,2,8,ngnxd2q49
2,1,4,85.15625,1,2,1,2,1,1,1,3,9,ngnxd2q49
2,1,4,58.8541666666667,1,4,1,4,1,2,2,3,9,ngnxd2q49
0,0,1,14.5833333333333,1,5,1,5,1,1,3,3,9,ngnxd2q49
2,1,4,61.9791666666667,1,3,1,4,0,3,4,3,9,ngnxd2q49
0,1,3,76.5625,1,5,1,5,1,1,5,3,9,ngnxd2q49
2,0,2,-0,1,3,1,5,0,1,6,3,9,ngnxd2q49
0,0,1,4.16666666666667,1,3,1,3,1,2,7,3,9,ngnxd2q49
2,1,4,70.8333333333333,1,5,1,3,0,4,8,3,9,ngnxd2q49
0,1,3,71.875,1,2,1,2,1,2,9,3,9,ngnxd2q49
2,0,2,3.125,1,4,1,4,1,2,10,3,9,ngnxd2q49
0,0,1,-0,1,3,1,4,0,3,11,3,9,ngnxd2q49
0,1,3,77.6041666666667,1,5,1,5,1,3,12,3,9,ngnxd2q49
0,1,3,77.8645833333333,1,2,1,3,0,4,13,3,9,ngnxd2q49
2,0,2,7.8125,1,4,1,4,1,3,14,3,9,ngnxd2q49
2,0,2,-0,1,4,1,5,0,4,15,3,9,ngnxd2q49
2,1,4,77.8645833333333,1,1,1,3,0,5,16,3,9,ngnxd2q49
0,0,1,25,1,4,1,5,0,4,17,3,9,ngnxd2q49
0,1,3,79.6875,1,4,1,4,1,5,18,3,9,ngnxd2q49
2,0,2,-0,1,5,1,5,1,5,19,3,9,ngnxd2q49
0,0,1,15.3645833333333,1,5,1,5,1,5,20,3,9,ngnxd2q49
2,1,4,13.8020833333333,1,3,1,5,0,1,1,1,8,nj48vw9pw
0,0,1,14.84375,1,4,1,4,1,1,2,1,8,nj48vw9pw
0,1,3,71.3541666666667,1,5,1,5,1,1,3,1,8,nj48vw9pw
0,1,3,63.28125,1,4,1,4,1,2,4,1,8,nj48vw9pw
0,0,1,60.6770833333333,1,4,1,4,1,2,5,1,8,nj48vw9pw
2,1,4,44.2708333333333,1,5,1,5,1,2,6,1,8,nj48vw9pw
2,0,2,30.46875,1,5,1,5,1,1,7,1,8,nj48vw9pw
2,0,2,8.59375,1,3,1,3,1,2,8,1,8,nj48vw9pw
2,1,4,33.3333333333333,1,3,1,4,0,3,9,1,8,nj48vw9pw
0,0,1,66.9270833333333,1,2,1,2,1,3,10,1,8,nj48vw9pw
2,0,2,39.0625,1,4,1,4,1,3,11,1,8,nj48vw9pw
0,1,3,60.4166666666667,1,4,1,4,1,3,12,1,8,nj48vw9pw
0,0,1,59.6354166666667,1,4,1,4,1,4,13,1,8,nj48vw9pw
2,0,2,25.2604166666667,1,4,1,4,1,4,14,1,8,nj48vw9pw
0,1,3,75,1,2,1,2,1,4,15,1,8,nj48vw9pw
0,1,3,62.2395833333333,1,2,1,2,1,5,16,1,8,nj48vw9pw
0,0,1,17.96875,1,2,1,2,1,5,17,1,8,nj48vw9pw
2,1,4,19.7916666666667,1,2,1,2,1,4,18,1,8,nj48vw9pw
2,1,4,35.4166666666667,1,4,1,4,1,5,19,1,8,nj48vw9pw
2,0,2,19.0104166666667,1,2,1,2,1,5,20,1,8,nj48vw9pw
2,0,2,11.1979166666667,1,4,1,4,1,1,1,2,7,nj48vw9pw
0,0,1,9.63541666666667,1,2,1,2,1,1,2,2,7,nj48vw9pw
2,1,4,12.7604166666667,1,3,1,3,1,1,3,2,7,nj48vw9pw
0,1,3,60.4166666666667,1,5,1,5,1,1,4,2,7,nj48vw9pw
2,0,2,9.63541666666667,1,3,1,3,1,2,5,2,7,nj48vw9pw
2,1,4,20.3125,1,4,1,4,1,2,6,2,7,nj48vw9pw
2,0,2,27.0833333333333,1,2,1,2,1,3,7,2,7,nj48vw9pw
0,0,1,23.1770833333333,1,3,1,3,1,2,8,2,7,nj48vw9pw
0,1,3,61.9791666666667,1,4,1,4,1,2,9,2,7,nj48vw9pw
0,0,1,10.15625,1,3,1,3,1,3,10,2,7,nj48vw9pw
0,0,1,3.64583333333333,1,3,1,4,0,4,11,2,7,nj48vw9pw
2,1,4,58.0729166666667,1,5,1,5,1,3,12,2,7,nj48vw9pw
2,1,4,33.59375,1,4,1,4,1,4,13,2,7,nj48vw9pw
0,0,1,22.3958333333333,1,5,1,5,1,5,14,2,7,nj48vw9pw
0,1,3,59.1145833333333,1,2,1,2,1,3,15,2,7,nj48vw9pw
0,1,3,57.5520833333333,1,4,1,4,1,4,16,2,7,nj48vw9pw
2,0,2,14.5833333333333,1,2,1,2,1,4,17,2,7,nj48vw9pw
2,0,0,0,0,0,0,0,0,0,18,2,7,nj48vw9pw
0,1,0,0,0,0,0,0,0,0,19,2,7,nj48vw9pw
2,1,0,0,0,0,0,0,0,0,20,2,7,nj48vw9pw
